assembly	chromosome
elaeis_guineensis	NW011565052.1
elaeis_guineensis	NW011565054.1
elaeis_guineensis	NW011565068.1
elaeis_guineensis	NW011565083.1
elaeis_guineensis	NW011565086.1
elaeis_guineensis	NW011565100.1
elaeis_guineensis	NW011565103.1
elaeis_guineensis	NW011565104.1
elaeis_guineensis	NW011565113.1
elaeis_guineensis	NW011565114.1
elaeis_guineensis	NW011565125.1
elaeis_guineensis	NW011565127.1
elaeis_guineensis	NW011565171.1
elaeis_guineensis	NW011565175.1
elaeis_guineensis	NW011565198.1
elaeis_guineensis	NW011565202.1
elaeis_guineensis	NW011565215.1
elaeis_guineensis	NW011565269.1
elaeis_guineensis	NW011565281.1
elaeis_guineensis	NW011565375.1
elaeis_guineensis	NW011565401.1
elaeis_guineensis	NW011565409.1
elaeis_guineensis	NW011565463.1
elaeis_guineensis	NW011565486.1
elaeis_guineensis	NW011565533.1
elaeis_guineensis	NW011565549.1
elaeis_guineensis	NW011565552.1
elaeis_guineensis	NW011565565.1
elaeis_guineensis	NW011565568.1
elaeis_guineensis	NW011565570.1
elaeis_guineensis	NW011565571.1
elaeis_guineensis	NW011565589.1
elaeis_guineensis	NW011565593.1
elaeis_guineensis	NW011565613.1
elaeis_guineensis	NW011565617.1
elaeis_guineensis	NW011565633.1
elaeis_guineensis	NW011565645.1
elaeis_guineensis	NW011565672.1
elaeis_guineensis	NW011565674.1
elaeis_guineensis	NW011565700.1
elaeis_guineensis	NW011565705.1
elaeis_guineensis	NW011565712.1
elaeis_guineensis	NW011565719.1
elaeis_guineensis	NW011565721.1
elaeis_guineensis	NW011565743.1
elaeis_guineensis	NW011565769.1
elaeis_guineensis	NW011565771.1
elaeis_guineensis	NW011565773.1
elaeis_guineensis	NW011565798.1
elaeis_guineensis	NW011565805.1
elaeis_guineensis	NW011565817.1
elaeis_guineensis	NW011565851.1
elaeis_guineensis	NW011565915.1
elaeis_guineensis	NW011565918.1
elaeis_guineensis	NW011565967.1
elaeis_guineensis	NW011565968.1
elaeis_guineensis	NW011565971.1
elaeis_guineensis	NW011566002.1
elaeis_guineensis	NW011566041.1
elaeis_guineensis	NW011566042.1
elaeis_guineensis	NW011566058.1
elaeis_guineensis	NW011566130.1
elaeis_guineensis	NW011566131.1
elaeis_guineensis	NW011566175.1
elaeis_guineensis	NW011566233.1
elaeis_guineensis	NW011566257.1
elaeis_guineensis	NW011566325.1
elaeis_guineensis	NW011566328.1
elaeis_guineensis	NW011566377.1
elaeis_guineensis	NW011566386.1
elaeis_guineensis	NW011566425.1
elaeis_guineensis	NW011566440.1
elaeis_guineensis	NW011566514.1
elaeis_guineensis	NW011566519.1
elaeis_guineensis	NW011566527.1
elaeis_guineensis	NW011566558.1
elaeis_guineensis	NW011566565.1
elaeis_guineensis	NW011566574.1
elaeis_guineensis	NW011566577.1
elaeis_guineensis	NW011566584.1
elaeis_guineensis	NW011566591.1
elaeis_guineensis	NW011566604.1
elaeis_guineensis	NW011566611.1
elaeis_guineensis	NW011566655.1
elaeis_guineensis	NW011566672.1
elaeis_guineensis	NW011566710.1
elaeis_guineensis	NW011566725.1
elaeis_guineensis	NW011566747.1
elaeis_guineensis	NW011566753.1
elaeis_guineensis	NW011566764.1
elaeis_guineensis	NW011566765.1
elaeis_guineensis	NW011566766.1
elaeis_guineensis	NW011566788.1
elaeis_guineensis	NW011566851.1
elaeis_guineensis	NW011566890.1
elaeis_guineensis	NW011566900.1
elaeis_guineensis	NW011566904.1
elaeis_guineensis	NW011566938.1
elaeis_guineensis	NW011566959.1
elaeis_guineensis	NW011566970.1
elaeis_guineensis	NW011566991.1
elaeis_guineensis	NW011567005.1
elaeis_guineensis	NW011567019.1
elaeis_guineensis	NW011567070.1
elaeis_guineensis	NW011567097.1
elaeis_guineensis	NW011567112.1
elaeis_guineensis	NW011567134.1
elaeis_guineensis	NW011567153.1
elaeis_guineensis	NW011567184.1
elaeis_guineensis	NW011567188.1
elaeis_guineensis	NW011567191.1
elaeis_guineensis	NW011567194.1
elaeis_guineensis	NW011567196.1
elaeis_guineensis	NW011567198.1
elaeis_guineensis	NW011567205.1
elaeis_guineensis	NW011567229.1
elaeis_guineensis	NW011567285.1
elaeis_guineensis	NW011567339.1
elaeis_guineensis	NW011567340.1
elaeis_guineensis	NW011567359.1
elaeis_guineensis	NW011567465.1
elaeis_guineensis	NW011567498.1
elaeis_guineensis	NW011567504.1
elaeis_guineensis	NW011567506.1
elaeis_guineensis	NW011567535.1
elaeis_guineensis	NW011567543.1
elaeis_guineensis	NW011567634.1
elaeis_guineensis	NW011567636.1
elaeis_guineensis	NW011567641.1
elaeis_guineensis	NW011567654.1
elaeis_guineensis	NW011567665.1
elaeis_guineensis	NW011567669.1
elaeis_guineensis	NW011567711.1
elaeis_guineensis	NW011567723.1
elaeis_guineensis	NW011567735.1
elaeis_guineensis	NW011567748.1
elaeis_guineensis	NW011567763.1
elaeis_guineensis	NW011567768.1
elaeis_guineensis	NW011567775.1
elaeis_guineensis	NW011567831.1
elaeis_guineensis	NW011567844.1
elaeis_guineensis	NW011567867.1
elaeis_guineensis	NW011567892.1
elaeis_guineensis	NW011567912.1
elaeis_guineensis	NW011567932.1
elaeis_guineensis	NW011567970.1
elaeis_guineensis	NW011568005.1
elaeis_guineensis	NW011568066.1
elaeis_guineensis	NW011568083.1
elaeis_guineensis	NW011568104.1
elaeis_guineensis	NW011568129.1
elaeis_guineensis	NW011568146.1
elaeis_guineensis	NW011568156.1
elaeis_guineensis	NW011568161.1
elaeis_guineensis	NW011568174.1
elaeis_guineensis	NW011568179.1
elaeis_guineensis	NW011568193.1
elaeis_guineensis	NW011568216.1
elaeis_guineensis	NW011568223.1
elaeis_guineensis	NW011568241.1
elaeis_guineensis	NW011568264.1
elaeis_guineensis	NW011568274.1
elaeis_guineensis	NW011568277.1
elaeis_guineensis	NW011568288.1
elaeis_guineensis	NW011568306.1
elaeis_guineensis	NW011568346.1
elaeis_guineensis	NW011568355.1
elaeis_guineensis	NW011568358.1
elaeis_guineensis	NW011568394.1
elaeis_guineensis	NW011568428.1
elaeis_guineensis	NW011568430.1
elaeis_guineensis	NW011568447.1
elaeis_guineensis	NW011568451.1
elaeis_guineensis	NW011568464.1
elaeis_guineensis	NW011568502.1
elaeis_guineensis	NW011568509.1
elaeis_guineensis	NW011568515.1
elaeis_guineensis	NW011568557.1
elaeis_guineensis	NW011568578.1
elaeis_guineensis	NW011568618.1
elaeis_guineensis	NW011568622.1
elaeis_guineensis	NW011568640.1
elaeis_guineensis	NW011568651.1
elaeis_guineensis	NW011568660.1
elaeis_guineensis	NW011568679.1
elaeis_guineensis	NW011568683.1
elaeis_guineensis	NW011568692.1
elaeis_guineensis	NW011568779.1
elaeis_guineensis	NW011568801.1
elaeis_guineensis	NW011568822.1
elaeis_guineensis	NW011568878.1
elaeis_guineensis	NW011568893.1
elaeis_guineensis	NW011568906.1
elaeis_guineensis	NW011568935.1
elaeis_guineensis	NW011568936.1
elaeis_guineensis	NW011568950.1
elaeis_guineensis	NW011568987.1
elaeis_guineensis	NW011569019.1
elaeis_guineensis	NW011569053.1
elaeis_guineensis	NW011569065.1
elaeis_guineensis	NW011569094.1
elaeis_guineensis	NW011569098.1
elaeis_guineensis	NW011569132.1
elaeis_guineensis	NW011569337.1
elaeis_guineensis	NW011569386.1
elaeis_guineensis	NW011569407.1
elaeis_guineensis	NW011569461.1
elaeis_guineensis	NW011569486.1
elaeis_guineensis	NW011569487.1
elaeis_guineensis	NW011569519.1
elaeis_guineensis	NW011569536.1
elaeis_guineensis	NW011569553.1
elaeis_guineensis	NW011569567.1
elaeis_guineensis	NW011569597.1
elaeis_guineensis	NW011569605.1
elaeis_guineensis	NW011569639.1
elaeis_guineensis	NW011569642.1
elaeis_guineensis	NW011569653.1
elaeis_guineensis	NW011569703.1
elaeis_guineensis	NW011569706.1
elaeis_guineensis	NW011569753.1
elaeis_guineensis	NW011569763.1
elaeis_guineensis	NW011569781.1
elaeis_guineensis	NW011569805.1
elaeis_guineensis	NW011569863.1
elaeis_guineensis	NW011569871.1
elaeis_guineensis	NW011569882.1
elaeis_guineensis	NW011569977.1
elaeis_guineensis	NW011570005.1
elaeis_guineensis	NW011570015.1
elaeis_guineensis	NW011570059.1
elaeis_guineensis	NW011570096.1
elaeis_guineensis	NW011570107.1
elaeis_guineensis	NW011570203.1
elaeis_guineensis	NW011570210.1
elaeis_guineensis	NW011570255.1
elaeis_guineensis	NW011570279.1
elaeis_guineensis	NW011570281.1
elaeis_guineensis	NW011570358.1
elaeis_guineensis	NW011570401.1
elaeis_guineensis	NW011570402.1
elaeis_guineensis	NW011570452.1
elaeis_guineensis	NW011570493.1
elaeis_guineensis	NW011570526.1
elaeis_guineensis	NW011570544.1
elaeis_guineensis	NW011570673.1
elaeis_guineensis	NW011570677.1
elaeis_guineensis	NW011570720.1
elaeis_guineensis	NW011570729.1
elaeis_guineensis	NW011570756.1
elaeis_guineensis	NW011570794.1
elaeis_guineensis	NW011570821.1
elaeis_guineensis	NW011570823.1
elaeis_guineensis	NW011570839.1
elaeis_guineensis	NW011570840.1
elaeis_guineensis	NW011570854.1
elaeis_guineensis	NW011570874.1
elaeis_guineensis	NW011570899.1
elaeis_guineensis	NW011570903.1
elaeis_guineensis	NW011570954.1
elaeis_guineensis	NW011570957.1
elaeis_guineensis	NW011570984.1
elaeis_guineensis	NW011571009.1
elaeis_guineensis	NW011571025.1
elaeis_guineensis	NW011571032.1
elaeis_guineensis	NW011571043.1
elaeis_guineensis	NW011571096.1
elaeis_guineensis	NW011571129.1
elaeis_guineensis	NW011571176.1
elaeis_guineensis	NW011571198.1
elaeis_guineensis	NW011571215.1
elaeis_guineensis	NW011571220.1
elaeis_guineensis	NW011571242.1
elaeis_guineensis	NW011571336.1
elaeis_guineensis	NW011571342.1
elaeis_guineensis	NW011571383.1
elaeis_guineensis	NW011571430.1
elaeis_guineensis	NW011571466.1
elaeis_guineensis	NW011571474.1
elaeis_guineensis	NW011571476.1
elaeis_guineensis	NW011571519.1
elaeis_guineensis	NW011571526.1
elaeis_guineensis	NW011571536.1
elaeis_guineensis	NW011571543.1
elaeis_guineensis	NW011571572.1
elaeis_guineensis	NW011571581.1
elaeis_guineensis	NW011571632.1
elaeis_guineensis	NW011571641.1
elaeis_guineensis	NW011571659.1
elaeis_guineensis	NW011571692.1
elaeis_guineensis	NW011571708.1
elaeis_guineensis	NW011571737.1
elaeis_guineensis	NW011571739.1
elaeis_guineensis	NW011571786.1
elaeis_guineensis	NW011571796.1
elaeis_guineensis	NW011571819.1
elaeis_guineensis	NW011571828.1
elaeis_guineensis	NW011571863.1
elaeis_guineensis	NW011571923.1
elaeis_guineensis	NW011571941.1
elaeis_guineensis	NW011571948.1
elaeis_guineensis	NW011572028.1
elaeis_guineensis	NW011572040.1
elaeis_guineensis	NW011572076.1
elaeis_guineensis	NW011572081.1
elaeis_guineensis	NW011572096.1
elaeis_guineensis	NW011572153.1
elaeis_guineensis	NW011572172.1
elaeis_guineensis	NW011572179.1
elaeis_guineensis	NW011572195.1
elaeis_guineensis	NW011572305.1
elaeis_guineensis	NW011572342.1
elaeis_guineensis	NW011572347.1
elaeis_guineensis	NW011572390.1
elaeis_guineensis	NW011572410.1
elaeis_guineensis	NW011572461.1
elaeis_guineensis	NW011572480.1
elaeis_guineensis	NW011572482.1
elaeis_guineensis	NW011572484.1
elaeis_guineensis	NW011572500.1
elaeis_guineensis	NW011572514.1
elaeis_guineensis	NW011572521.1
elaeis_guineensis	NW011572530.1
elaeis_guineensis	NW011572594.1
elaeis_guineensis	NW011572603.1
elaeis_guineensis	NW011572626.1
elaeis_guineensis	NW011572667.1
elaeis_guineensis	NW011572668.1
elaeis_guineensis	NW011572708.1
elaeis_guineensis	NW011572713.1
elaeis_guineensis	NW011572784.1
elaeis_guineensis	NW011572806.1
elaeis_guineensis	NW011572825.1
elaeis_guineensis	NW011572843.1
elaeis_guineensis	NW011572861.1
elaeis_guineensis	NW011572897.1
elaeis_guineensis	NW011572954.1
elaeis_guineensis	NW011573056.1
elaeis_guineensis	NW011573068.1
elaeis_guineensis	NW011573084.1
elaeis_guineensis	NW011573087.1
elaeis_guineensis	NW011573098.1
elaeis_guineensis	NW011573106.1
elaeis_guineensis	NW011573189.1
elaeis_guineensis	NW011573226.1
elaeis_guineensis	NW011573233.1
elaeis_guineensis	NW011573269.1
elaeis_guineensis	NW011573288.1
elaeis_guineensis	NW011573304.1
elaeis_guineensis	NW011573323.1
elaeis_guineensis	NW011573418.1
elaeis_guineensis	NW011573439.1
elaeis_guineensis	NW011573451.1
elaeis_guineensis	NW011573508.1
elaeis_guineensis	NW011573548.1
elaeis_guineensis	NW011573551.1
elaeis_guineensis	NW011573568.1
elaeis_guineensis	NW011573572.1
elaeis_guineensis	NW011573573.1
elaeis_guineensis	NW011573614.1
elaeis_guineensis	NW011573650.1
elaeis_guineensis	NW011573734.1
elaeis_guineensis	NW011573750.1
elaeis_guineensis	NW011573752.1
elaeis_guineensis	NW011573769.1
elaeis_guineensis	NW011573803.1
elaeis_guineensis	NW011573812.1
elaeis_guineensis	NW011573814.1
elaeis_guineensis	NW011573840.1
elaeis_guineensis	NW011573933.1
elaeis_guineensis	NW011573934.1
elaeis_guineensis	NW011573937.1
elaeis_guineensis	NW011573952.1
elaeis_guineensis	NW011573975.1
elaeis_guineensis	NW011573978.1
elaeis_guineensis	NW011574043.1
elaeis_guineensis	NW011574044.1
elaeis_guineensis	NW011574088.1
elaeis_guineensis	NW011574108.1
elaeis_guineensis	NW011574114.1
elaeis_guineensis	NW011574128.1
elaeis_guineensis	NW011574176.1
elaeis_guineensis	NW011574190.1
elaeis_guineensis	NW011574206.1
elaeis_guineensis	NW011574224.1
elaeis_guineensis	NW011574228.1
elaeis_guineensis	NW011574258.1
elaeis_guineensis	NW011574312.1
elaeis_guineensis	NW011574315.1
elaeis_guineensis	NW011574386.1
elaeis_guineensis	NW011574496.1
elaeis_guineensis	NW011574498.1
elaeis_guineensis	NW011574544.1
elaeis_guineensis	NW011574568.1
elaeis_guineensis	NW011574600.1
elaeis_guineensis	NW011574617.1
elaeis_guineensis	NW011574629.1
elaeis_guineensis	NW011574689.1
elaeis_guineensis	NW011574767.1
elaeis_guineensis	NW011574854.1
elaeis_guineensis	NW011574895.1
elaeis_guineensis	NW011574933.1
elaeis_guineensis	NW011574938.1
elaeis_guineensis	NW011575098.1
elaeis_guineensis	NW011575117.1
elaeis_guineensis	NW011575143.1
elaeis_guineensis	NW011575198.1
elaeis_guineensis	NW011575205.1
elaeis_guineensis	NW011575252.1
elaeis_guineensis	NW011575290.1
elaeis_guineensis	NW011575305.1
elaeis_guineensis	NW011575335.1
elaeis_guineensis	NW011575434.1
elaeis_guineensis	NW011575556.1
elaeis_guineensis	NW011575612.1
elaeis_guineensis	NW011575746.1
elaeis_guineensis	NW011575782.1
elaeis_guineensis	NW011575838.1
elaeis_guineensis	NW011575903.1
elaeis_guineensis	NW011575904.1
elaeis_guineensis	NW011576001.1
elaeis_guineensis	NW011576029.1
elaeis_guineensis	NW011576041.1
elaeis_guineensis	NW011576053.1
elaeis_guineensis	NW011576116.1
elaeis_guineensis	NW011576129.1
elaeis_guineensis	NW011576211.1
elaeis_guineensis	NW011576255.1
elaeis_guineensis	NW011576270.1
elaeis_guineensis	NW011576279.1
elaeis_guineensis	NW011576379.1
elaeis_guineensis	NW011576432.1
elaeis_guineensis	NW011576509.1
elaeis_guineensis	NW011576512.1
elaeis_guineensis	NW011576534.1
elaeis_guineensis	NW011576611.1
elaeis_guineensis	NW011576622.1
elaeis_guineensis	NW011576634.1
elaeis_guineensis	NW011576700.1
elaeis_guineensis	NW011576702.1
elaeis_guineensis	NW011576722.1
elaeis_guineensis	NW011576725.1
elaeis_guineensis	NW011576749.1
elaeis_guineensis	NW011576752.1
elaeis_guineensis	NW011576833.1
elaeis_guineensis	NW011576883.1
elaeis_guineensis	NW011576918.1
elaeis_guineensis	NW011576922.1
elaeis_guineensis	NW011576935.1
elaeis_guineensis	NW011576944.1
elaeis_guineensis	NW011577015.1
elaeis_guineensis	NW011577023.1
elaeis_guineensis	NW011577027.1
elaeis_guineensis	NW011577056.1
elaeis_guineensis	NW011577108.1
elaeis_guineensis	NW011577158.1
elaeis_guineensis	NW011577166.1
elaeis_guineensis	NW011577169.1
elaeis_guineensis	NW011577171.1
elaeis_guineensis	NW011577201.1
elaeis_guineensis	NW011577233.1
elaeis_guineensis	NW011577308.1
elaeis_guineensis	NW011577335.1
elaeis_guineensis	NW011577338.1
elaeis_guineensis	NW011577359.1
elaeis_guineensis	NW011577429.1
elaeis_guineensis	NW011577430.1
elaeis_guineensis	NW011577482.1
elaeis_guineensis	NW011577553.1
elaeis_guineensis	NW011577596.1
elaeis_guineensis	NW011577647.1
elaeis_guineensis	NW011577671.1
elaeis_guineensis	NW011577698.1
elaeis_guineensis	NW011577786.1
elaeis_guineensis	NW011577893.1
elaeis_guineensis	NW011577946.1
elaeis_guineensis	NW011577948.1
elaeis_guineensis	NW011578000.1
elaeis_guineensis	NW011578025.1
elaeis_guineensis	NW011578090.1
elaeis_guineensis	NW011578158.1
elaeis_guineensis	NW011578211.1
elaeis_guineensis	NW011578274.1
elaeis_guineensis	NW011578276.1
elaeis_guineensis	NW011578328.1
elaeis_guineensis	NW011578400.1
elaeis_guineensis	NW011578450.1
elaeis_guineensis	NW011578483.1
elaeis_guineensis	NW011578533.1
elaeis_guineensis	NW011578538.1
elaeis_guineensis	NW011578569.1
elaeis_guineensis	NW011578591.1
elaeis_guineensis	NW011578666.1
elaeis_guineensis	NW011578679.1
elaeis_guineensis	NW011578750.1
elaeis_guineensis	NW011578793.1
elaeis_guineensis	NW011578834.1
elaeis_guineensis	NW011578875.1
elaeis_guineensis	NW011579008.1
elaeis_guineensis	NW011579076.1
elaeis_guineensis	NW011579089.1
elaeis_guineensis	NW011579095.1
elaeis_guineensis	NW011579150.1
elaeis_guineensis	NW011579152.1
elaeis_guineensis	NW011579190.1
elaeis_guineensis	NW011579228.1
elaeis_guineensis	NW011579248.1
elaeis_guineensis	NW011579288.1
elaeis_guineensis	NW011579315.1
elaeis_guineensis	NW011579379.1
elaeis_guineensis	NW011579380.1
elaeis_guineensis	NW011579435.1
elaeis_guineensis	NW011579499.1
elaeis_guineensis	NW011579564.1
elaeis_guineensis	NW011579595.1
elaeis_guineensis	NW011579620.1
elaeis_guineensis	NW011579643.1
elaeis_guineensis	NW011579692.1
elaeis_guineensis	NW011579711.1
elaeis_guineensis	NW011579763.1
elaeis_guineensis	NW011579767.1
elaeis_guineensis	NW011579792.1
elaeis_guineensis	NW011579794.1
elaeis_guineensis	NW011579844.1
elaeis_guineensis	NW011579860.1
elaeis_guineensis	NW011579866.1
elaeis_guineensis	NW011579896.1
elaeis_guineensis	NW011579968.1
elaeis_guineensis	NW011580007.1
elaeis_guineensis	NW011580043.1
elaeis_guineensis	NW011580047.1
elaeis_guineensis	NW011580084.1
elaeis_guineensis	NW011580095.1
elaeis_guineensis	NW011580230.1
elaeis_guineensis	NW011580244.1
elaeis_guineensis	NW011580275.1
elaeis_guineensis	NW011580299.1
elaeis_guineensis	NW011580508.1
elaeis_guineensis	NW011580523.1
elaeis_guineensis	NW011580534.1
elaeis_guineensis	NW011580650.1
elaeis_guineensis	NW011580655.1
elaeis_guineensis	NW011580778.1
elaeis_guineensis	NW011580788.1
elaeis_guineensis	NW011580807.1
elaeis_guineensis	NW011580814.1
elaeis_guineensis	NW011580847.1
elaeis_guineensis	NW011580856.1
elaeis_guineensis	NW011580904.1
elaeis_guineensis	NW011580907.1
elaeis_guineensis	NW011581023.1
elaeis_guineensis	NW011581039.1
elaeis_guineensis	NW011581179.1
elaeis_guineensis	NW011581225.1
elaeis_guineensis	NW011581245.1
elaeis_guineensis	NW011581278.1
elaeis_guineensis	NW011581371.1
elaeis_guineensis	NW011581377.1
elaeis_guineensis	NW011581402.1
elaeis_guineensis	NW011581475.1
elaeis_guineensis	NW011581501.1
elaeis_guineensis	NW011581520.1
elaeis_guineensis	NW011581565.1
elaeis_guineensis	NW011581576.1
elaeis_guineensis	NW011581619.1
elaeis_guineensis	NW011581642.1
elaeis_guineensis	NW011581678.1
elaeis_guineensis	NW011581719.1
elaeis_guineensis	NW011581749.1
elaeis_guineensis	NW011581783.1
elaeis_guineensis	NW011581832.1
elaeis_guineensis	NW011581878.1
elaeis_guineensis	NW011581909.1
elaeis_guineensis	NW011581913.1
elaeis_guineensis	NW011581963.1
elaeis_guineensis	NW011581974.1
elaeis_guineensis	NW011582019.1
elaeis_guineensis	NW011582030.1
elaeis_guineensis	NW011582063.1
elaeis_guineensis	NW011582070.1
elaeis_guineensis	NW011582080.1
elaeis_guineensis	NW011582109.1
elaeis_guineensis	NW011582119.1
elaeis_guineensis	NW011582317.1
elaeis_guineensis	NW011582321.1
elaeis_guineensis	NW011582376.1
elaeis_guineensis	NW011582390.1
elaeis_guineensis	NW011582438.1
elaeis_guineensis	NW011582690.1
elaeis_guineensis	NW011582693.1
elaeis_guineensis	NW011582726.1
elaeis_guineensis	NW011582728.1
elaeis_guineensis	NW011582748.1
elaeis_guineensis	NW011582776.1
elaeis_guineensis	NW011582913.1
elaeis_guineensis	NW011582944.1
elaeis_guineensis	NW011582993.1
elaeis_guineensis	NW011582998.1
elaeis_guineensis	NW011583022.1
elaeis_guineensis	NW011583029.1
elaeis_guineensis	NW011583062.1
elaeis_guineensis	NW011583154.1
elaeis_guineensis	NW011583258.1
elaeis_guineensis	NW011583267.1
elaeis_guineensis	NW011583337.1
elaeis_guineensis	NW011583344.1
elaeis_guineensis	NW011583392.1
elaeis_guineensis	NW011583406.1
elaeis_guineensis	NW011583420.1
elaeis_guineensis	NW011583431.1
elaeis_guineensis	NW011583460.1
elaeis_guineensis	NW011583464.1
elaeis_guineensis	NW011583609.1
elaeis_guineensis	NW011583758.1
elaeis_guineensis	NW011583837.1
elaeis_guineensis	NW011583990.1
elaeis_guineensis	NW011584042.1
elaeis_guineensis	NW011584043.1
elaeis_guineensis	NW011584045.1
elaeis_guineensis	NW011584046.1
elaeis_guineensis	NW011584091.1
elaeis_guineensis	NW011584127.1
elaeis_guineensis	NW011584350.1
elaeis_guineensis	NW011584354.1
elaeis_guineensis	NW011584426.1
elaeis_guineensis	NW011584454.1
elaeis_guineensis	NW011584583.1
elaeis_guineensis	NW011584620.1
elaeis_guineensis	NW011584646.1
elaeis_guineensis	NW011584681.1
